date,ltp,change_in_ltp,roc_oi,roc_volume,roc_iv,coi_vol_ratio,spot_price,symbol
2026-02-05 09:15:00+05:30,264.85,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25550 CE 10 FEB 26
2026-02-05 09:15:00+05:30,77.7,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25550 PE 10 FEB 26
2026-02-05 09:15:00+05:30,229.95,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25600 CE 10 FEB 26
2026-02-05 09:15:00+05:30,93.25,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25600 PE 10 FEB 26
2026-02-05 09:15:00+05:30,198.1,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25650 CE 10 FEB 26
2026-02-05 09:15:00+05:30,110.95,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25650 PE 10 FEB 26
2026-02-05 09:15:00+05:30,169.0,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25700 CE 10 FEB 26
2026-02-05 09:15:00+05:30,131.55,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25700 PE 10 FEB 26
2026-02-05 09:15:00+05:30,142.55,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25750 CE 10 FEB 26
2026-02-05 09:15:00+05:30,155.1,0.0,0.0,0.0,0.0,0.0,25727.35,NIFTY 25750 PE 10 FEB 26
2026-02-05 09:20:00+05:30,231.25,-33.60000000000002,27.48,-14.26,-0.84,0.3291,25682.3,NIFTY 25550 CE 10 FEB 26
2026-02-05 09:20:00+05:30,88.25,10.549999999999997,9.89,-8.73,-2.41,0.1068,25682.3,NIFTY 25550 PE 10 FEB 26
2026-02-05 09:20:00+05:30,198.85,-31.099999999999994,12.17,9.73,-0.74,0.1362,25682.3,NIFTY 25600 CE 10 FEB 26
2026-02-05 09:20:00+05:30,105.5,12.25,4.52,14.87,-2.57,0.0532,25682.3,NIFTY 25600 PE 10 FEB 26
2026-02-05 09:20:00+05:30,169.4,-28.69999999999999,27.83,21.02,-0.92,0.141,25682.3,NIFTY 25650 CE 10 FEB 26
2026-02-05 09:20:00+05:30,125.9,14.950000000000003,9.67,41.54,-2.05,0.0719,25682.3,NIFTY 25650 PE 10 FEB 26
2026-02-05 09:20:00+05:30,142.55,-26.44999999999999,46.7,4.93,-1.19,0.3766,25682.3,NIFTY 25700 CE 10 FEB 26
2026-02-05 09:20:00+05:30,149.2,17.649999999999977,7.27,41.61,-1.75,0.0556,25682.3,NIFTY 25700 PE 10 FEB 26
2026-02-05 09:20:00+05:30,118.75,-23.80000000000001,17.68,-30.34,-1.18,0.1927,25682.3,NIFTY 25750 CE 10 FEB 26
2026-02-05 09:20:00+05:30,175.8,20.700000000000017,4.28,2.7,-1.21,0.0341,25682.3,NIFTY 25750 PE 10 FEB 26
2026-02-05 09:25:00+05:30,241.3,10.050000000000011,7.82,2.44,3.78,0.1165,25690.65,NIFTY 25550 CE 10 FEB 26
2026-02-05 09:25:00+05:30,83.25,-5.0,8.82,-2.19,-1.54,0.107,25690.65,NIFTY 25550 PE 10 FEB 26
2026-02-05 09:25:00+05:30,208.0,9.150000000000006,30.05,6.63,3.1,0.3538,25690.65,NIFTY 25600 CE 10 FEB 26
2026-02-05 09:25:00+05:30,100.1,-5.400000000000006,8.78,-10.35,-1.48,0.1203,25690.65,NIFTY 25600 PE 10 FEB 26
2026-02-05 09:25:00+05:30,177.25,7.849999999999994,71.79,9.3,2.33,0.4255,25690.65,NIFTY 25650 CE 10 FEB 26
2026-02-05 09:25:00+05:30,119.75,-6.150000000000006,21.05,3.15,-1.71,0.1662,25690.65,NIFTY 25650 PE 10 FEB 26
2026-02-05 09:25:00+05:30,150.1,7.549999999999983,11.38,-24.95,2.41,0.1794,25690.65,NIFTY 25700 CE 10 FEB 26
2026-02-05 09:25:00+05:30,142.1,-7.099999999999994,7.13,-28.83,-2.01,0.0823,25690.65,NIFTY 25700 PE 10 FEB 26
2026-02-05 09:25:00+05:30,125.7,6.950000000000003,14.31,-45.14,2.3,0.3346,25690.65,NIFTY 25750 CE 10 FEB 26
2026-02-05 09:25:00+05:30,168.15,-7.650000000000006,-4.05,-43.55,-2.08,-0.0597,25690.65,NIFTY 25750 PE 10 FEB 26
2026-02-05 09:30:00+05:30,238.55,-2.75,-4.48,22.68,-3.65,-0.0587,25692.75,NIFTY 25550 CE 10 FEB 26
2026-02-05 09:30:00+05:30,82.15,-1.0999999999999943,7.86,-7.33,-0.31,0.112,25692.75,NIFTY 25550 PE 10 FEB 26
2026-02-05 09:30:00+05:30,205.75,-2.25,-2.42,54.23,-2.82,-0.024,25692.75,NIFTY 25600 CE 10 FEB 26
2026-02-05 09:30:00+05:30,98.9,-1.1999999999999886,6.45,-5.51,-0.32,0.1018,25692.75,NIFTY 25600 PE 10 FEB 26
2026-02-05 09:30:00+05:30,175.7,-1.5500000000000114,-3.89,45.64,-2.09,-0.0272,25692.75,NIFTY 25650 CE 10 FEB 26
2026-02-05 09:30:00+05:30,118.45,-1.2999999999999972,9.61,-14.36,-0.24,0.1072,25692.75,NIFTY 25650 PE 10 FEB 26
2026-02-05 09:30:00+05:30,147.95,-2.1500000000000057,-3.93,81.64,-2.35,-0.038,25692.75,NIFTY 25700 CE 10 FEB 26
2026-02-05 09:30:00+05:30,140.7,-1.4000000000000057,12.68,23.12,-0.24,0.1273,25692.75,NIFTY 25700 PE 10 FEB 26
2026-02-05 09:30:00+05:30,123.7,-2.0,-1.54,90.87,-2.16,-0.0216,25692.75,NIFTY 25750 CE 10 FEB 26
2026-02-05 09:30:00+05:30,166.0,-2.1500000000000057,3.79,16.02,-0.63,0.0461,25692.75,NIFTY 25750 PE 10 FEB 26
2026-02-05 09:35:00+05:30,233.05,-5.5,3.57,-21.19,4.45,0.0567,25677.85,NIFTY 25550 CE 10 FEB 26
2026-02-05 09:35:00+05:30,84.35,2.1999999999999886,2.54,-5.78,-1.81,0.0415,25677.85,NIFTY 25550 PE 10 FEB 26
2026-02-05 09:35:00+05:30,201.25,-4.5,10.43,-44.25,4.21,0.1813,25677.85,NIFTY 25600 CE 10 FEB 26
2026-02-05 09:35:00+05:30,101.65,2.75,4.1,10.17,-1.82,0.0626,25677.85,NIFTY 25600 PE 10 FEB 26
2026-02-05 09:35:00+05:30,171.75,-3.9499999999999886,6.15,-31.16,3.81,0.06,25677.85,NIFTY 25650 CE 10 FEB 26
2026-02-05 09:35:00+05:30,122.05,3.5999999999999943,8.46,22.79,-1.74,0.0843,25677.85,NIFTY 25650 PE 10 FEB 26
2026-02-05 09:35:00+05:30,144.5,-3.4499999999999886,1.87,-45.81,3.43,0.0321,25677.85,NIFTY 25700 CE 10 FEB 26
2026-02-05 09:35:00+05:30,144.75,4.050000000000011,3.92,-15.81,-1.9,0.0527,25677.85,NIFTY 25700 PE 10 FEB 26
2026-02-05 09:35:00+05:30,121.0,-2.700000000000003,2.87,-43.41,3.31,0.0698,25677.85,NIFTY 25750 CE 10 FEB 26
2026-02-05 09:35:00+05:30,171.05,5.050000000000011,2.32,-9.0,-1.82,0.0322,25677.85,NIFTY 25750 PE 10 FEB 26
2026-02-05 09:40:00+05:30,213.65,-19.400000000000006,23.86,66.88,7.16,0.235,25635.15,NIFTY 25550 CE 10 FEB 26
2026-02-05 09:40:00+05:30,98.05,13.700000000000003,-2.25,42.12,-0.88,-0.0265,25635.15,NIFTY 25550 PE 10 FEB 26
2026-02-05 09:40:00+05:30,183.05,-18.19999999999999,7.59,15.02,5.93,0.1266,25635.15,NIFTY 25600 CE 10 FEB 26
2026-02-05 09:40:00+05:30,117.85,16.19999999999999,-0.95,37.44,-0.64,-0.011,25635.15,NIFTY 25600 PE 10 FEB 26
2026-02-05 09:40:00+05:30,155.2,-16.55000000000001,28.58,34.45,5.19,0.2203,25635.15,NIFTY 25650 CE 10 FEB 26
2026-02-05 09:40:00+05:30,140.25,18.200000000000003,-1.01,36.52,-0.73,-0.008,25635.15,NIFTY 25650 PE 10 FEB 26
2026-02-05 09:40:00+05:30,130.35,-14.150000000000006,14.14,3.6,5.11,0.2383,25635.15,NIFTY 25700 CE 10 FEB 26
2026-02-05 09:40:00+05:30,165.05,20.30000000000001,-9.0,12.62,-0.81,-0.1116,25635.15,NIFTY 25700 PE 10 FEB 26
2026-02-05 09:40:00+05:30,108.95,-12.049999999999997,5.89,-6.05,4.99,0.1572,25635.15,NIFTY 25750 CE 10 FEB 26
2026-02-05 09:40:00+05:30,193.6,22.549999999999983,-10.34,-8.56,-0.72,-0.1606,25635.15,NIFTY 25750 PE 10 FEB 26
