date,ltp,change_in_ltp,roc_oi,roc_volume,roc_iv,coi_vol_ratio,spot_price,symbol
2026-02-04 09:15:00+05:30,195.0,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25700 CE 10 FEB 26
2026-02-04 09:15:00+05:30,171.75,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25700 PE 10 FEB 26
2026-02-04 09:15:00+05:30,169.5,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25750 CE 10 FEB 26
2026-02-04 09:15:00+05:30,195.85,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25750 PE 10 FEB 26
2026-02-04 09:15:00+05:30,146.6,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25800 CE 10 FEB 26
2026-02-04 09:15:00+05:30,223.15,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25800 PE 10 FEB 26
2026-02-04 09:15:00+05:30,126.2,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25850 CE 10 FEB 26
2026-02-04 09:15:00+05:30,251.9,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25850 PE 10 FEB 26
2026-02-04 09:15:00+05:30,107.9,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25900 CE 10 FEB 26
2026-02-04 09:15:00+05:30,283.5,0.0,0.0,0.0,0.0,0.0,25710.7,NIFTY 25900 PE 10 FEB 26
2026-02-04 09:20:00+05:30,211.05,16.05000000000001,20.17,-37.95,-5.57,0.1485,25754.15,NIFTY 25700 CE 10 FEB 26
2026-02-04 09:20:00+05:30,153.0,-18.75,35.15,-24.21,0.07,0.3091,25754.15,NIFTY 25700 PE 10 FEB 26
2026-02-04 09:20:00+05:30,183.45,13.949999999999989,57.81,9.24,-5.39,0.2328,25754.15,NIFTY 25750 CE 10 FEB 26
2026-02-04 09:20:00+05:30,175.45,-20.400000000000006,80.4,9.44,0.14,0.3719,25754.15,NIFTY 25750 PE 10 FEB 26
2026-02-04 09:20:00+05:30,159.0,12.400000000000006,16.89,-20.06,-5.04,0.1931,25754.15,NIFTY 25800 CE 10 FEB 26
2026-02-04 09:20:00+05:30,201.4,-21.75,19.53,7.59,0.34,0.2097,25754.15,NIFTY 25800 PE 10 FEB 26
2026-02-04 09:20:00+05:30,137.15,10.950000000000003,12.36,-33.82,-4.69,0.1409,25754.15,NIFTY 25850 CE 10 FEB 26
2026-02-04 09:20:00+05:30,228.5,-23.400000000000006,17.11,-9.42,0.4,0.2242,25754.15,NIFTY 25850 PE 10 FEB 26
2026-02-04 09:20:00+05:30,117.25,9.349999999999994,15.31,-34.5,-4.58,0.1778,25754.15,NIFTY 25900 CE 10 FEB 26
2026-02-04 09:20:00+05:30,259.1,-24.399999999999977,15.39,-27.33,0.66,0.2294,25754.15,NIFTY 25900 PE 10 FEB 26
2026-02-04 09:25:00+05:30,213.0,1.9499999999999886,-4.68,-8.93,1.88,-0.0454,25752.65,NIFTY 25700 CE 10 FEB 26
2026-02-04 09:25:00+05:30,149.3,-3.6999999999999886,9.55,-21.54,-2.17,0.1446,25752.65,NIFTY 25700 PE 10 FEB 26
2026-02-04 09:25:00+05:30,185.3,1.8500000000000227,-1.42,3.8,1.7,-0.0087,25752.65,NIFTY 25750 CE 10 FEB 26
2026-02-04 09:25:00+05:30,171.5,-3.9499999999999886,22.19,4.64,-2.3,0.177,25752.65,NIFTY 25750 PE 10 FEB 26
2026-02-04 09:25:00+05:30,160.45,1.4499999999999886,6.93,26.44,1.43,0.0732,25752.65,NIFTY 25800 CE 10 FEB 26
2026-02-04 09:25:00+05:30,197.05,-4.349999999999994,14.05,4.81,-2.55,0.172,25752.65,NIFTY 25800 PE 10 FEB 26
2026-02-04 09:25:00+05:30,137.75,0.5999999999999943,9.13,54.76,0.83,0.0755,25752.65,NIFTY 25850 CE 10 FEB 26
2026-02-04 09:25:00+05:30,223.95,-4.550000000000011,22.06,57.42,-2.67,0.215,25752.65,NIFTY 25850 PE 10 FEB 26
2026-02-04 09:25:00+05:30,117.65,0.4000000000000057,4.37,8.67,0.66,0.0539,25752.65,NIFTY 25900 CE 10 FEB 26
2026-02-04 09:25:00+05:30,254.3,-4.800000000000011,16.66,23.2,-2.77,0.2325,25752.65,NIFTY 25900 PE 10 FEB 26
2026-02-04 09:30:00+05:30,220.3,7.300000000000011,3.83,-26.72,1.09,0.0484,25762.25,NIFTY 25700 CE 10 FEB 26
2026-02-04 09:30:00+05:30,144.35,-4.950000000000017,9.74,-12.35,-0.48,0.1844,25762.25,NIFTY 25700 PE 10 FEB 26
2026-02-04 09:30:00+05:30,191.45,6.149999999999977,5.52,-15.7,0.58,0.0395,25762.25,NIFTY 25750 CE 10 FEB 26
2026-02-04 09:30:00+05:30,165.65,-5.849999999999994,21.08,-14.84,-0.76,0.2412,25762.25,NIFTY 25750 PE 10 FEB 26
2026-02-04 09:30:00+05:30,165.8,5.350000000000023,11.75,2.71,0.33,0.1293,25762.25,NIFTY 25800 CE 10 FEB 26
2026-02-04 09:30:00+05:30,190.0,-7.050000000000011,15.92,0.14,-1.1,0.222,25762.25,NIFTY 25800 PE 10 FEB 26
2026-02-04 09:30:00+05:30,142.95,5.199999999999989,10.83,-11.21,0.58,0.1102,25762.25,NIFTY 25850 CE 10 FEB 26
2026-02-04 09:30:00+05:30,217.2,-6.75,17.57,-8.4,-0.82,0.2281,25762.25,NIFTY 25850 PE 10 FEB 26
2026-02-04 09:30:00+05:30,122.35,4.699999999999989,12.75,3.16,0.58,0.159,25762.25,NIFTY 25900 CE 10 FEB 26
2026-02-04 09:30:00+05:30,246.25,-8.050000000000011,9.39,-9.78,-1.29,0.1696,25762.25,NIFTY 25900 PE 10 FEB 26
2026-02-04 09:35:00+05:30,205.15,-15.150000000000006,2.4,-32.7,2.57,0.0469,25729.75,NIFTY 25700 CE 10 FEB 26
