date,ltp,change_in_ltp,roc_oi,roc_volume,roc_iv,coi_vol_ratio,spot_price,symbol
2025-12-18 09:15:00+05:30,172.5,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:15:00+05:30,64.4,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:15:00+05:30,140.85,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:15:00+05:30,83.3,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:15:00+05:30,113.45,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:15:00+05:30,105.6,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:15:00+05:30,89.8,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:15:00+05:30,131.8,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:15:00+05:30,70.15,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25900 CE 23 DEC 25
2025-12-18 09:15:00+05:30,162.4,0.0,0.0,0.0,0.0,0.0,25777.75,NIFTY 25900 PE 23 DEC 25
2025-12-18 09:20:00+05:30,184.9,12.400000000000006,17.53,-7.52,-0.47,0.1478,25796.55,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:20:00+05:30,57.45,-6.950000000000003,8.05,-36.38,-0.77,0.1091,25796.55,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:20:00+05:30,151.7,10.849999999999994,16.72,-21.25,-0.7,0.1047,25796.55,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:20:00+05:30,74.75,-8.549999999999997,26.63,-39.46,-1.09,0.2389,25796.55,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:20:00+05:30,122.8,9.349999999999994,12.12,-17.65,-0.58,0.1133,25796.55,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:20:00+05:30,95.6,-10.0,23.04,-33.42,-1.2,0.2355,25796.55,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:20:00+05:30,98.05,8.25,7.63,-12.75,-0.35,0.1108,25796.55,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:20:00+05:30,121.25,-10.550000000000011,5.4,-37.99,-0.44,0.0687,25796.55,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:20:00+05:30,77.05,6.8999999999999915,3.76,-29.87,-0.46,0.0971,25796.55,NIFTY 25900 CE 23 DEC 25
2025-12-18 09:20:00+05:30,150.0,-12.400000000000006,11.97,-38.14,-0.97,0.2284,25796.55,NIFTY 25900 PE 23 DEC 25
2025-12-18 09:25:00+05:30,176.3,-8.599999999999994,6.97,-21.64,2.94,0.0881,25780.05,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:25:00+05:30,61.15,3.6999999999999957,14.43,-26.38,-1.54,0.2867,25780.05,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:25:00+05:30,144.5,-7.199999999999989,13.4,-25.56,3.07,0.1316,25780.05,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:25:00+05:30,79.35,4.599999999999994,6.58,-24.1,-1.66,0.0986,25780.05,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:25:00+05:30,115.9,-6.8999999999999915,9.08,-30.09,1.88,0.1361,25780.05,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:25:00+05:30,101.1,5.5,9.75,-9.75,-1.88,0.1359,25780.05,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:25:00+05:30,91.65,-6.3999999999999915,8.2,-24.96,1.28,0.1708,25780.05,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:25:00+05:30,127.15,5.900000000000006,14.22,-17.61,-2.52,0.2313,25780.05,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:25:00+05:30,71.7,-5.349999999999994,2.26,-29.08,1.16,0.0853,25780.05,NIFTY 25900 CE 23 DEC 25
2025-12-18 09:25:00+05:30,157.45,7.449999999999989,3.2,-13.5,-2.28,0.079,25780.05,NIFTY 25900 PE 23 DEC 25
2025-12-18 09:30:00+05:30,175.65,-0.6500000000000057,20.21,-9.06,-4.22,0.3006,25785.3,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:30:00+05:30,59.85,-1.2999999999999972,5.05,3.93,0.45,0.1105,25785.3,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:30:00+05:30,143.65,-0.8499999999999943,6.25,-9.34,-3.89,0.0767,25785.3,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:30:00+05:30,77.85,-1.5,5.25,8.99,0.56,0.0768,25785.3,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:30:00+05:30,115.35,-0.5500000000000114,11.41,-8.47,-3.0,0.2038,25785.3,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:30:00+05:30,99.75,-1.3499999999999943,4.18,-6.1,1.13,0.0681,25785.3,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:30:00+05:30,91.0,-0.6500000000000057,5.22,-16.7,-2.88,0.1412,25785.3,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:30:00+05:30,125.75,-1.4000000000000057,-1.11,7.77,1.35,-0.0191,25785.3,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:30:00+05:30,71.0,-0.7000000000000028,3.98,-0.24,-2.52,0.1543,25785.3,NIFTY 25900 CE 23 DEC 25
2025-12-18 09:30:00+05:30,155.4,-2.049999999999983,-0.8,-4.84,1.11,-0.0215,25785.3,NIFTY 25900 PE 23 DEC 25
2025-12-18 09:35:00+05:30,170.5,-5.150000000000006,-0.81,-23.08,2.26,-0.0188,25774.55,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:35:00+05:30,62.85,3.0,1.34,-14.54,-0.56,0.0361,25774.55,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:35:00+05:30,139.15,-4.5,-0.28,-13.0,2.02,-0.0042,25774.55,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:35:00+05:30,81.75,3.9000000000000057,0.32,-3.21,-0.34,0.005,25774.55,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:35:00+05:30,111.8,-3.549999999999997,1.78,-17.23,2.02,0.0427,25774.55,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:35:00+05:30,104.0,4.25,0.82,-6.73,-0.78,0.0149,25774.55,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:35:00+05:30,88.2,-2.799999999999997,-0.01,-20.71,2.01,-0.0004,25774.55,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:35:00+05:30,130.65,4.900000000000006,0.61,4.56,-0.89,0.0099,25774.55,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:35:00+05:30,68.85,-2.1500000000000057,0.86,-26.25,1.88,0.047,25774.55,NIFTY 25900 CE 23 DEC 25
2025-12-18 09:35:00+05:30,161.35,5.949999999999989,1.1,-1.41,-0.55,0.0297,25774.55,NIFTY 25900 PE 23 DEC 25
2025-12-18 09:40:00+05:30,150.8,-19.69999999999999,13.19,89.39,-0.7,0.1606,25745.1,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:40:00+05:30,73.1,10.249999999999993,-5.09,146.46,-0.34,-0.0563,25745.1,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:40:00+05:30,121.4,-17.75,14.41,77.89,-0.82,0.1212,25745.1,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:40:00+05:30,93.95,12.200000000000003,-7.03,130.66,-0.45,-0.0487,25745.1,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:40:00+05:30,96.4,-15.399999999999991,9.71,73.0,-0.7,0.1374,25745.1,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:40:00+05:30,118.8,14.799999999999997,-6.24,103.1,0.0,-0.0564,25745.1,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:40:00+05:30,75.15,-13.049999999999997,5.78,68.69,-0.46,0.1229,25745.1,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:40:00+05:30,147.95,17.299999999999983,-8.7,69.88,0.45,-0.0841,25745.1,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:40:00+05:30,58.4,-10.449999999999996,2.62,79.21,0.0,0.0805,25745.1,NIFTY 25900 CE 23 DEC 25
2025-12-18 09:40:00+05:30,180.6,19.25,-8.02,100.36,0.33,-0.1091,25745.1,NIFTY 25900 PE 23 DEC 25
2025-12-18 09:45:00+05:30,147.05,-3.75,35.18,25.93,-0.94,0.385,25740.75,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:45:00+05:30,75.85,2.75,-0.92,6.58,1.01,-0.0091,25740.75,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:45:00+05:30,118.4,-3.0,43.98,14.93,-0.59,0.368,25740.75,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:45:00+05:30,97.3,3.3499999999999943,-9.14,-12.69,1.24,-0.0674,25740.75,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:45:00+05:30,93.95,-2.450000000000003,15.34,-17.9,-0.23,0.2899,25740.75,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:45:00+05:30,122.6,3.799999999999997,-14.71,-23.72,1.46,-0.1633,25740.75,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:45:00+05:30,73.25,-1.9000000000000057,8.88,-22.25,-0.12,0.2572,25740.75,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:45:00+05:30,151.85,3.9000000000000057,-12.2,-24.1,1.22,-0.1417,25740.75,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:45:00+05:30,56.7,-1.6999999999999957,4.02,-14.26,-0.23,0.1478,25740.75,NIFTY 25900 CE 23 DEC 25
2025-12-18 09:45:00+05:30,185.1,4.5,-13.73,-32.19,1.65,-0.2533,25740.75,NIFTY 25900 PE 23 DEC 25
2025-12-18 09:50:00+05:30,152.4,5.349999999999994,3.3,-39.67,-0.59,0.0809,25750.25,NIFTY 25700 CE 23 DEC 25
2025-12-18 09:50:00+05:30,72.45,-3.3999999999999915,2.21,-54.39,0.22,0.0472,25750.25,NIFTY 25700 PE 23 DEC 25
2025-12-18 09:50:00+05:30,123.0,4.599999999999994,7.38,-34.37,-0.47,0.1354,25750.25,NIFTY 25750 CE 23 DEC 25
2025-12-18 09:50:00+05:30,93.0,-4.299999999999997,0.76,-57.99,0.0,0.0121,25750.25,NIFTY 25750 PE 23 DEC 25
2025-12-18 09:50:00+05:30,97.5,3.549999999999997,2.61,-43.52,-0.94,0.1009,25750.25,NIFTY 25800 CE 23 DEC 25
2025-12-18 09:50:00+05:30,117.9,-4.699999999999989,-1.12,-61.53,0.22,-0.0276,25750.25,NIFTY 25800 PE 23 DEC 25
2025-12-18 09:50:00+05:30,76.05,2.799999999999997,1.67,-51.51,-0.93,0.1088,25750.25,NIFTY 25850 CE 23 DEC 25
2025-12-18 09:50:00+05:30,146.65,-5.199999999999989,0.56,-64.54,0.44,0.0161,25750.25,NIFTY 25850 PE 23 DEC 25
2025-12-18 09:50:00+05:30,58.85,2.1499999999999986,0.84,-53.02,-0.92,0.0685,25750.25,NIFTY 25900 CE 23 DEC 25
