date,ltp,change_in_ltp,roc_oi,roc_volume,roc_iv,coi_vol_ratio,spot_price,symbol
2026-01-14 09:15:00+05:30,231.75,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25550 CE 20 JAN 26
2026-01-14 09:15:00+05:30,80.59,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25550 PE 20 JAN 26
2026-01-14 09:15:00+05:30,198.3,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25600 CE 20 JAN 26
2026-01-14 09:15:00+05:30,97.0,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25600 PE 20 JAN 26
2026-01-14 09:15:00+05:30,167.45,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25650 CE 20 JAN 26
2026-01-14 09:15:00+05:30,116.25,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25650 PE 20 JAN 26
2026-01-14 09:15:00+05:30,140.25,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25700 CE 20 JAN 26
2026-01-14 09:15:00+05:30,137.6,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25700 PE 20 JAN 26
2026-01-14 09:15:00+05:30,114.9,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25750 CE 20 JAN 26
2026-01-14 09:15:00+05:30,163.85,0.0,0.0,0.0,0.0,0.0,25683.25,NIFTY 25750 PE 20 JAN 26
2026-01-14 09:20:00+05:30,250.2,18.44999999999999,13.99,-23.89,2.49,0.0703,25705.15,NIFTY 25550 CE 20 JAN 26
2026-01-14 09:20:00+05:30,70.15,-10.439999999999998,23.4,-33.58,-2.71,0.2079,25705.15,NIFTY 25550 PE 20 JAN 26
2026-01-14 09:20:00+05:30,213.5,15.199999999999989,8.51,-33.7,0.43,0.0791,25705.15,NIFTY 25600 CE 20 JAN 26
2026-01-14 09:20:00+05:30,85.2,-11.799999999999997,16.42,-32.65,-2.81,0.1489,25705.15,NIFTY 25600 PE 20 JAN 26
2026-01-14 09:20:00+05:30,180.75,13.300000000000011,11.91,-28.81,0.0,0.0572,25705.15,NIFTY 25650 CE 20 JAN 26
2026-01-14 09:20:00+05:30,102.6,-13.650000000000006,19.96,-29.25,-3.18,0.1298,25705.15,NIFTY 25650 PE 20 JAN 26
2026-01-14 09:20:00+05:30,151.4,11.150000000000006,16.24,3.23,-0.64,0.087,25705.15,NIFTY 25700 CE 20 JAN 26
2026-01-14 09:20:00+05:30,122.85,-14.75,22.81,-9.56,-3.2,0.1443,25705.15,NIFTY 25700 PE 20 JAN 26
2026-01-14 09:20:00+05:30,125.2,10.299999999999997,15.8,20.47,-0.32,0.0674,25705.15,NIFTY 25750 CE 20 JAN 26
2026-01-14 09:20:00+05:30,146.19,-17.659999999999997,12.6,2.46,-4.23,0.0805,25705.15,NIFTY 25750 PE 20 JAN 26
2026-01-14 09:25:00+05:30,272.35,22.150000000000034,4.09,-39.77,-2.22,0.0389,25737.5,NIFTY 25550 CE 20 JAN 26
2026-01-14 09:25:00+05:30,61.9,-8.250000000000007,6.09,-35.34,0.63,0.1032,25737.5,NIFTY 25550 PE 20 JAN 26
2026-01-14 09:25:00+05:30,233.7,20.19999999999999,-0.5,-34.39,-2.35,-0.0077,25737.5,NIFTY 25600 CE 20 JAN 26
2026-01-14 09:25:00+05:30,75.0,-10.200000000000003,13.3,-45.13,0.27,0.2559,25737.5,NIFTY 25600 PE 20 JAN 26
2026-01-14 09:25:00+05:30,199.85,19.099999999999994,-1.66,-46.54,-1.5,-0.0167,25737.5,NIFTY 25650 CE 20 JAN 26
2026-01-14 09:25:00+05:30,90.9,-11.699999999999989,17.16,-49.56,0.27,0.2653,25737.5,NIFTY 25650 PE 20 JAN 26
2026-01-14 09:25:00+05:30,167.65,16.25,5.85,-35.46,-2.14,0.0565,25737.5,NIFTY 25700 CE 20 JAN 26
2026-01-14 09:25:00+05:30,109.9,-12.949999999999989,21.19,-43.61,0.64,0.2919,25737.5,NIFTY 25700 PE 20 JAN 26
2026-01-14 09:25:00+05:30,139.8,14.600000000000009,27.09,-19.73,-1.71,0.1667,25737.5,NIFTY 25750 CE 20 JAN 26
2026-01-14 09:25:00+05:30,131.35,-14.840000000000003,32.07,-29.15,0.46,0.3255,25737.5,NIFTY 25750 PE 20 JAN 26
2026-01-14 09:30:00+05:30,269.2,-3.150000000000034,-1.16,-28.46,-0.54,-0.016,25734.2,NIFTY 25550 CE 20 JAN 26
2026-01-14 09:30:00+05:30,61.4,-0.5,10.77,-6.03,-1.07,0.2062,25734.2,NIFTY 25550 PE 20 JAN 26
2026-01-14 09:30:00+05:30,231.95,-1.75,3.18,-27.53,0.66,0.0672,25734.2,NIFTY 25600 CE 20 JAN 26
2026-01-14 09:30:00+05:30,74.55,-0.45000000000000284,6.17,-3.29,-1.08,0.1391,25734.2,NIFTY 25600 PE 20 JAN 26
2026-01-14 09:30:00+05:30,197.2,-2.6500000000000057,-1.27,-26.92,-0.44,-0.0172,25734.2,NIFTY 25650 CE 20 JAN 26
2026-01-14 09:30:00+05:30,90.35,-0.5500000000000114,8.56,7.22,-1.18,0.1446,25734.2,NIFTY 25650 PE 20 JAN 26
2026-01-14 09:30:00+05:30,167.45,-0.20000000000001705,2.63,-20.46,1.53,0.0337,25734.2,NIFTY 25700 CE 20 JAN 26
2026-01-14 09:30:00+05:30,108.55,-1.3500000000000085,12.74,15.49,-1.82,0.1841,25734.2,NIFTY 25700 PE 20 JAN 26
2026-01-14 09:30:00+05:30,137.9,-1.9000000000000057,12.49,-10.07,-0.11,0.1086,25734.2,NIFTY 25750 CE 20 JAN 26
2026-01-14 09:30:00+05:30,130.55,-0.799999999999983,25.01,34.78,-1.56,0.2487,25734.2,NIFTY 25750 PE 20 JAN 26
2026-01-14 09:35:00+05:30,266.14,-3.0600000000000023,-0.57,-13.41,-2.17,-0.009,25732.85,NIFTY 25550 CE 20 JAN 26
2026-01-14 09:35:00+05:30,62.35,0.9500000000000028,2.02,-16.18,0.54,0.051,25732.85,NIFTY 25550 PE 20 JAN 26
2026-01-14 09:35:00+05:30,229.8,-2.1499999999999773,1.25,-7.83,-1.09,0.0295,25732.85,NIFTY 25600 CE 20 JAN 26
2026-01-14 09:35:00+05:30,75.0,0.45000000000000284,2.52,-17.72,0.0,0.0734,25732.85,NIFTY 25600 PE 20 JAN 26
2026-01-14 09:35:00+05:30,195.9,-1.299999999999983,2.43,-11.36,-0.33,0.0365,25732.85,NIFTY 25650 CE 20 JAN 26
2026-01-14 09:35:00+05:30,90.75,0.4000000000000057,2.56,-19.38,-0.09,0.0583,25732.85,NIFTY 25650 PE 20 JAN 26
2026-01-14 09:35:00+05:30,164.25,-3.1999999999999886,4.64,-18.85,-1.94,0.0754,25732.85,NIFTY 25700 CE 20 JAN 26
2026-01-14 09:35:00+05:30,109.5,0.9500000000000028,1.77,-23.43,0.28,0.0377,25732.85,NIFTY 25700 PE 20 JAN 26
2026-01-14 09:35:00+05:30,135.94,-1.960000000000008,8.36,-13.27,-0.98,0.0942,25732.85,NIFTY 25750 CE 20 JAN 26
2026-01-14 09:35:00+05:30,130.9,0.3499999999999943,2.16,-18.49,-0.19,0.0329,25732.85,NIFTY 25750 PE 20 JAN 26
2026-01-14 09:40:00+05:30,244.1,-22.039999999999992,2.5,31.93,-2.11,0.0298,25706.65,NIFTY 25550 CE 20 JAN 26
2026-01-14 09:40:00+05:30,68.2,5.850000000000001,4.14,54.96,-1.17,0.0689,25706.65,NIFTY 25550 PE 20 JAN 26
2026-01-14 09:40:00+05:30,208.45,-21.350000000000023,-0.77,23.42,-2.64,-0.015,25706.65,NIFTY 25600 CE 20 JAN 26
2026-01-14 09:40:00+05:30,82.55,7.549999999999997,0.28,67.75,-0.73,0.0051,25706.65,NIFTY 25600 PE 20 JAN 26
2026-01-14 09:40:00+05:30,177.0,-18.900000000000006,1.18,17.59,-1.64,0.0155,25706.65,NIFTY 25650 CE 20 JAN 26
2026-01-14 09:40:00+05:30,99.45,8.700000000000003,2.97,69.76,-0.74,0.0408,25706.65,NIFTY 25650 PE 20 JAN 26
2026-01-14 09:40:00+05:30,146.6,-17.650000000000006,3.47,20.04,-1.87,0.0491,25706.65,NIFTY 25700 CE 20 JAN 26
2026-01-14 09:40:00+05:30,119.85,10.349999999999994,1.45,81.78,-0.56,0.0173,25706.65,NIFTY 25700 PE 20 JAN 26
2026-01-14 09:40:00+05:30,120.35,-15.590000000000003,7.06,6.84,-1.54,0.0807,25706.65,NIFTY 25750 CE 20 JAN 26
2026-01-14 09:40:00+05:30,143.85,12.949999999999989,6.63,70.52,0.28,0.0606,25706.65,NIFTY 25750 PE 20 JAN 26
2026-01-14 09:45:00+05:30,234.25,-9.849999999999994,15.58,1.44,3.06,0.1873,25689.45,NIFTY 25550 CE 20 JAN 26
2026-01-14 09:45:00+05:30,72.2,4.0,-1.55,35.86,-0.91,-0.0198,25689.45,NIFTY 25550 PE 20 JAN 26
2026-01-14 09:45:00+05:30,200.1,-8.349999999999994,6.09,-0.58,3.28,0.118,25689.45,NIFTY 25600 CE 20 JAN 26
2026-01-14 09:45:00+05:30,87.6,5.049999999999997,-4.75,35.41,-0.64,-0.0626,25689.45,NIFTY 25600 PE 20 JAN 26
2026-01-14 09:45:00+05:30,168.0,-9.0,11.48,7.46,1.56,0.1419,25689.45,NIFTY 25650 CE 20 JAN 26
2026-01-14 09:45:00+05:30,105.85,6.3999999999999915,-3.49,53.53,-0.28,-0.0322,25689.45,NIFTY 25650 PE 20 JAN 26
